theDate,stock_code,comp_code,net_Turnover_Net_Sales,EBITDA,EBIT,Net_Profit,Intangibles,Fixed_Assets,Long_Term_Investment,Stocks_Inventories,Cash,Current_Liabilities,Long_Term_Debt,Provisions,Minorities,Total_Shareholders_Equity,Operating_Margin,Return_on_Equity_Capital,Net_Profit_Margin,Current_Ratio,Debt_to_Capital_at_Book,crawl_Timestamp
30 Sep 2018,6114,MKH,1081700,0,0,69447,26354,436253,58926,740300,227726,924060,349536,8733,0,1602713,14.88,0,6.42,1.57,0,2019-03-28 01:20:28
30 Jun 2016,8893,MKLAND,295063,47723,38201,16328,0,195619,0,378374,83769,518804,100406,0,0,1156818,14.11,1.41,5.53,1.44,0.06,2019-03-28 01:20:28
30 Jun 2017,8893,MKLAND,192360,49870,42336,18133,0,188298,0,301321,76349,361344,97135,0,0,1174951,23.14,1.56,9.43,1.62,0.08,2019-03-28 01:20:28
30 Jun 2018,8893,MKLAND,181878,0,0,24499,0,177560,0,260606,59370,258931,18247,0,0,1199450,27.32,0,13.47,1.84,0,2019-03-28 01:20:28
31 Mar 2016,0085,MLAB,3485,-82,-508,-438,2154,664,13,1107,784,714,0,0,0,5165,-14.58,-8.02,-12.57,4.27,0.01,2019-03-28 01:20:28
31 Mar 2017,0085,MLAB,2512,81,-367,-205,1817,869,13,176,137,454,0,0,0,4796,-14.61,-4.12,-8.16,5.62,0,2019-03-28 01:20:28
31 Mar 2018,0085,MLAB,2104,0,0,-3895,1158,1331,13,698,44883,228,0,0,0,65968,-192.06,0,-185.12,278.04,0,2019-03-28 01:20:28
31 Dec 2011,0085WA,MLAB-WA,1189,-1832,-4041,-3978,745,247,0,211,1957,251,0,0,0,6559,-333.73,-46.54,-334.57,23.74,0.02,2019-03-28 01:20:28
31 Dec 2012,0085WA,MLAB-WA,1179,-654,-2421,-2373,0,429,0,12,3739,333,0,0,0,5730,-200.59,-38.62,-201.27,17.26,0.02,2019-03-28 01:20:28
31 Dec 2013,0085WA,MLAB-WA,1139,-613,-756,-650,0,865,0,0,3347,485,0,0,0,5080,-56.45,-12.03,-57.07,9.86,0.02,2019-03-28 01:20:28
31 Dec 2011,0085WB,MLAB-WB,1189,-1832,-4041,-3978,745,247,0,211,1957,251,0,0,0,6559,-333.73,-46.54,-334.57,23.74,0.02,2019-03-28 01:20:28
31 Dec 2012,0085WB,MLAB-WB,1179,-654,-2421,-2373,0,429,0,12,3739,333,0,0,0,5730,-200.59,-38.62,-201.27,17.26,0.02,2019-03-28 01:20:28
31 Dec 2013,0085WB,MLAB-WB,1139,-613,-756,-650,0,865,0,0,3347,485,0,0,0,5080,-56.45,-12.03,-57.07,9.86,0.02,2019-03-28 01:20:28
31 Mar 2016,0034,MMAG,233839,-13553,-16266,-18723,20581,26398,0,15307,9717,44806,6302,0,0,67787,-7.38,-24.23,-8.01,1.43,0.13,2019-03-28 01:20:28
31 Mar 2017,0034,MMAG,245511,-10650,-20033,-21430,18076,26813,0,21133,4427,61924,4315,0,0,46301,-8.34,-37.57,-8.73,1.03,0.15,2019-03-28 01:20:29
31 Mar 2018,0034,MMAG,141184,0,0,-18021,9413,33101,0,1230,67819,22059,3988,0,0,109628,-12.07,0,-12.76,4.06,0,2019-03-28 01:20:29
31 Mar 2012,0034PA,MMAG-PA,63930,-1876,-3138,-3205,9781,2969,0,7840,18300,40096,0,0,0,47867,-4.86,-10.7,-5.01,1.73,0,2019-03-28 01:20:29
31 Mar 2013,0034PA,MMAG-PA,553585,9081,7054,5900,9781,17643,0,15240,6197,62881,5307,0,0,57238,1.31,11.23,1.07,1.48,0.06,2019-03-28 01:20:29
31 Mar 2014,0034PA,MMAG-PA,613209,6893,3989,1711,12317,31897,0,25113,14916,59992,5459,0,0,98138,0.81,2.2,0.28,2,0.08,2019-03-28 01:20:29
31 Mar 2012,0034WB,MMAG-WB,63930,-1876,-3138,-3205,9781,2969,0,7840,18300,40096,0,0,0,47867,-4.86,-10.7,-5.01,1.73,0,2019-03-28 01:20:29
31 Mar 2013,0034WB,MMAG-WB,553585,9081,7054,5900,9781,17643,0,15240,6197,62881,5307,0,0,57238,1.31,11.23,1.07,1.48,0.06,2019-03-28 01:20:29
31 Mar 2014,0034WB,MMAG-WB,613209,6893,3989,1711,12317,31897,0,25113,14916,59992,5459,0,0,98138,0.81,2.2,0.28,2,0.08,2019-03-28 01:20:29
31 Dec 2015,2194,MMCCORP,5056884,3345598,2537357,1664384,3089373,8079269,4779347,467000,1299623,2983349,7386589,13380,0,9984871,53.02,16.38,32.91,1.16,0.4,2019-03-28 01:20:29
31 Dec 2016,2194,MMCCORP,4627388,2027557,1117058,549662,2914441,8239455,4875153,211294,1224409,3536684,7551654,15486,0,10230518,25.09,5.44,11.88,1.15,0.4,2019-03-28 01:20:29
31 Dec 2017,2194,MMCCORP,4160095,1453809,916404,225408,2964383,7088789,5073185,119082,1005525,3734197,7474881,16595,0,10232708,22.67,2.2,5.42,0.95,0.39,2019-03-28 01:20:29
31 Dec 2015,0113,MMSV,31291,7024,6592,8082,0,9847,0,5068,16999,5604,0,0,0,35481,26.15,24.17,25.83,5.66,0,2019-03-28 01:20:29
31 Dec 2016,0113,MMSV,35584,8656,8044,9520,0,9483,0,5701,17822,7193,0,0,0,41367,27,24.78,26.75,5.5,0,2019-03-28 01:20:29
31 Dec 2017,0113,MMSV,75572,0,0,21055,0,9230,0,9748,28738,12609,0,0,0,58073,28.07,0,27.86,4.91,0,2019-03-28 01:20:29
31 Dec 2015,0103,MNC,20258,2126,1923,-390,0,6033,118,0,2583,5733,2774,0,0,5024,9.69,-7.46,-1.93,1.35,0.21,2019-03-28 01:20:29
31 Dec 2016,0103,MNC,17146,816,575,313,0,7063,41,0,10941,3541,2604,0,0,34088,3.62,1.6,1.83,9.54,0.07,2019-03-28 01:20:29
31 Dec 2017,0103,MNC,16364,0,0,-699,0,8553,1780,0,24766,4052,881,0,0,40220,-4,0,-4.27,8.96,0,2019-03-28 01:20:29
31 Dec 2011,0103WA,MNC-WA,15092,1446,-709,-580,434,1905,41,0,5254,2795,415,0,0,10244,-3.84,-5.51,-3.84,3.07,0.03,2019-03-28 01:20:29
31 Dec 2012,0103WA,MNC-WA,13539,-1696,-3878,-3848,332,3281,41,82,3119,3285,1449,0,0,6396,-28.04,-46.25,-28.42,1.74,0.13,2019-03-28 01:20:29
31 Dec 2013,0103WA,MNC-WA,13058,52,-1261,-1634,230,5774,941,0,1809,4653,3028,0,0,5801,-11.57,-26.79,-12.51,1.26,0.23,2019-03-28 01:20:29
31 Mar 2016,6459,MNRB,0,0,0,-38829,0,0,0,0,177313,0,0,0,0,0,0,0,0,0,0,2019-03-28 01:20:29
31 Mar 2017,6459,MNRB,0,0,0,71170,0,0,0,0,99905,0,0,0,0,0,0,0,0,0,0,2019-03-28 01:20:29
31 Mar 2018,6459,MNRB,0,0,0,140865,0,0,0,0,142099,0,0,0,0,0,0,0,0,0,0,2019-03-28 01:20:29
31 Dec 2015,0156,MPAY,8743,-4501,-12904,-11059,7420,11110,0,619,76798,2598,0,0,0,105797,-125.24,-14.07,-126.49,34.96,0,2019-03-28 01:20:29
31 Dec 2016,0156,MPAY,6097,-3812,-6972,-4425,12071,11295,2138,2736,44815,4631,0,0,0,101366,-80.76,-4.27,-72.58,17.47,0,2019-03-28 01:20:29
31 Dec 2017,0156,MPAY,8184,-4577,-8659,-6359,15621,16604,2505,6151,5734,5183,0,0,0,95017,-82.7,-6.48,-77.7,12.64,0,2019-03-28 01:20:29
30 Jun 2016,6548,MPCORP,16332,-78035,-78439,-84269,0,450,0,21698,3069,311053,0,0,0,148835,-479.81,-44.12,-515.97,0.89,0.24,2019-03-28 01:20:30
30 Jun 2017,6548,MPCORP,10053,-121,542,-10358,0,567,0,21282,810,337627,0,0,0,138521,5.65,-7.21,-103.03,0.87,0.27,2019-03-28 01:20:30
30 Jun 2018,6548,MPCORP,14899,0,0,-1989,0,1037,0,12853,1855,322141,0,0,0,136538,67.84,0,-13.35,0.86,0,2019-03-28 01:20:30
31 Dec 2015,5237,MPHBCAP,380787,104455,101308,64566,34859,81570,397479,269,532180,1212063,4997,0,0,1781241,28.53,4.15,16.96,1.37,0.01,2019-03-28 01:20:30
31 Dec 2016,5237,MPHBCAP,456488,107538,96882,55174,35057,78353,388851,243,616577,1137314,0,0,0,1871616,23.66,3.01,12.09,1.49,0.01,2019-03-28 01:20:30
31 Dec 2017,5237,MPHBCAP,482274,0,0,81922,36549,75296,441556,231,679404,899514,16000,0,0,1598256,23.5,0,16.99,1.74,0,2019-03-28 01:20:30
30 Jun 2016,3867,MPI,1463279,402419,192995,157518,0,719967,46,87670,317339,196810,0,245,0,1170116,13.57,14.33,10.76,3.14,0.02,2019-03-28 01:20:30
30 Jun 2017,3867,MPI,1544545,246490,246912,177915,0,671193,46,110819,535793,270878,28553,245,0,1328957,16.41,14.24,11.52,3.42,0.06,2019-03-28 01:20:30
30 Jun 2018,3867,MPI,1542320,0,0,142464,0,646693,46,118078,647621,290656,0,245,0,1404929,13.63,0,9.24,3.5,0,2019-03-28 01:20:30
31 Dec 2016,5123,MQREIT,136648,105527,94740,62770,0,226,0,0,54051,252238,662463,0,0,1359699,70.11,5.55,45.94,0.29,0.37,2019-03-28 01:20:30
31 Dec 2017,5123,MQREIT,181501,141060,126404,69910,0,173,0,0,76041,150000,736584,0,0,1384725,60.84,5.09,38.52,0.71,0.37,2019-03-28 01:20:30
31 Dec 2018,5123,MQREIT,172526,0,0,73130,0,345,0,0,85776,26158,853704,0,0,1372289,69.47,0,42.39,3.53,0,2019-03-28 01:20:30
31 Dec 2015,0070,MQTECH,17950,1211,-1727,-1524,0,26126,0,1163,2136,5561,3060,0,0,26692,-6.47,-5.88,-8.49,2.09,0.14,2019-03-28 01:20:30
31 Dec 2016,0070,MQTECH,16763,-3679,-7184,-8049,0,23001,0,919,3629,9130,1917,0,0,45147,-41.79,-22.41,-48.02,3.87,0.14,2019-03-28 01:20:30
31 Dec 2017,0070,MQTECH,26075,0,0,-3208,0,21349,0,1841,6750,11000,682,0,0,41617,-10.79,0,-12.3,3.12,0,2019-03-28 01:20:30
31 Dec 2011,0070WA,MQTECH-WA,26689,204,-4560,-4311,960,33829,0,1443,15931,8066,2086,0,0,51056,-14.78,-8.09,-16.15,3.29,0.08,2019-03-28 01:20:30
31 Dec 2012,0070WA,MQTECH-WA,27190,-568,-19374,-19437,0,25112,0,399,11752,7731,0,0,0,30724,-70.68,-47.53,-71.49,2.19,0.08,2019-03-28 01:20:30
31 Dec 2013,0070WA,MQTECH-WA,20554,-2970,-8553,-8158,0,20101,0,260,6498,4991,0,0,0,22230,-38.32,-30.81,-39.69,1.78,0.13,2019-03-28 01:20:30
31 Dec 2015,1651,MRCB,1696727,582642,513539,330392,317073,337465,248644,551713,521508,2296531,2345249,16307,0,2312771,32.71,15.1,19.47,1.17,0.48,2019-03-28 01:20:30
31 Dec 2016,1651,MRCB,2408072,660592,544198,267360,252868,437823,302442,816808,722157,2189575,2130781,14935,0,3025042,23.61,10.02,11.1,1.33,0.39,2019-03-28 01:20:30
31 Dec 2017,1651,MRCB,2823651,412552,340200,167575,225633,614240,609518,851433,681068,3987799,891248,18626,0,4928588,12.87,4.21,5.93,1.5,0.33,2019-03-28 01:20:31
31 Dec 2011,165132,MRCB-C32,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165132,MRCB-C32,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165132,MRCB-C32,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165134,MRCB-C34,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165134,MRCB-C34,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165134,MRCB-C34,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165135,MRCB-C35,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165135,MRCB-C35,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165135,MRCB-C35,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165136,MRCB-C36,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165136,MRCB-C36,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165136,MRCB-C36,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165137,MRCB-C37,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165137,MRCB-C37,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165137,MRCB-C37,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165138,MRCB-C38,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165138,MRCB-C38,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165138,MRCB-C38,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165139,MRCB-C39,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165139,MRCB-C39,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165139,MRCB-C39,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,165140,MRCB-C40,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,165140,MRCB-C40,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,165140,MRCB-C40,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2011,1651WB,MRCB-WB,1226705,137698,125857,93395,76886,43189,230967,425250,616188,1542821,1317688,12478,0,1414316,12.92,6.92,7.61,1.41,0.31,2019-03-28 01:20:31
31 Dec 2012,1651WB,MRCB-WB,1283204,253857,222601,60122,74888,38750,237289,491510,644201,3498547,890040,12666,0,1487345,19.68,4.14,4.69,1.12,0.38,2019-03-28 01:20:31
31 Dec 2013,1651WB,MRCB-WB,989544,76711,44044,-109132,291100,37879,718431,724842,603435,3827808,908986,27005,0,1736734,6.93,-6.77,-11.03,1,0.53,2019-03-28 01:20:31
31 Dec 2015,5916,MSC,1464855,83145,67947,-4795,7930,98893,98205,269115,133874,546354,0,18000,0,241254,1.17,-2.02,-0.33,1.06,0.54,2019-03-28 01:20:32
31 Dec 2016,5916,MSC,1477941,115275,98548,34334,6995,154615,61532,374249,29832,435395,50282,26728,0,279383,4.21,13.19,2.32,1.26,0.43,2019-03-28 01:20:32
31 Dec 2017,5916,MSC,1436177,0,0,16105,5942,156309,56513,469677,68678,554122,0,27904,0,291049,2.99,0,1.12,1.14,0,2019-03-28 01:20:32
31 Dec 2015,5202,MSM,2307263,410746,374098,275296,648474,702007,687,729910,123902,610011,0,0,0,2037016,16.46,13.83,11.93,2.22,0.16,2019-03-28 01:20:32
31 Dec 2016,5202,MSM,2658446,204449,151524,120722,646704,950408,601,888949,337911,985971,178903,0,0,1986810,6.09,6,4.54,1.65,0.22,2019-03-28 01:20:32
31 Dec 2017,5202,MSM,2656053,49230,-3886,-32574,644572,1457282,4766,718045,170527,1029377,370339,0,0,1930126,0.25,-1.66,-1.23,1.26,0.32,2019-03-28 01:20:32
31 Dec 2015,5011,MSNIAGA,204907,-7444,-15274,-19529,954,51987,1119,7420,25433,44631,0,1691,0,121747,-7.11,-14.89,-9.53,2.53,0.03,2019-03-28 01:20:32
31 Dec 2016,5011,MSNIAGA,227883,10937,5826,3246,1348,52060,108,4191,7675,69496,0,1712,0,124030,2.57,2.64,1.42,2.04,0.13,2019-03-28 01:20:32
31 Dec 2017,5011,MSNIAGA,226255,0,0,16420,515,40977,121,8473,40668,79612,0,771,0,137176,7.12,0,7.26,2.08,0,2019-03-28 01:20:32
31 Mar 2016,5924,MTDACPI,270215,4361,1785,-3643,0,135021,27448,19284,77633,341687,0,7723,0,106506,1.57,-4.33,-1.35,0.85,0.23,2019-03-28 01:20:32
31 Mar 2017,5924,MTDACPI,276351,11222,11770,-7576,0,115656,23246,21503,28716,304974,0,7387,0,100292,3.95,-7.33,-2.74,0.88,0.27,2019-03-28 01:20:32
31 Mar 2018,5924,MTDACPI,274155,0,0,7161,0,116608,720,23845,22534,282927,0,6944,0,95104,5.58,0,2.61,0.88,0,2019-03-28 01:20:32
31 Dec 2015,0092,MTOUCHE,21478,-3194,-4562,-1151,4262,1849,0,19,3470,12622,0,285,0,5689,-3.33,-14.04,-5.36,0.99,0,2019-03-28 01:20:32
30 Jun 2017,0092,MTOUCHE,36767,10427,2365,940,210,788,0,2,1631,12592,0,486,0,11022,7.72,11.25,2.56,1.83,0,2019-03-28 01:20:32
30 Jun 2018,0092,MTOUCHE,19590,0,0,1392,3925,3298,0,0,32637,11086,0,631,0,86532,9.29,0,7.11,8.23,0,2019-03-28 01:20:32
31 Dec 2011,0092WB,MTOUCHE-WB,43754,7054,506,-4393,473,604,0,0,21103,11671,0,0,436,20360,-9.11,-17.42,-10.04,2.63,0,2019-03-28 01:20:32
31 Dec 2012,0092WB,MTOUCHE-WB,36888,6045,5544,4245,288,579,0,0,21155,11016,0,0,0,22831,16.53,19.66,11.51,2.94,0,2019-03-28 01:20:32
31 Dec 2013,0092WB,MTOUCHE-WB,28338,1120,490,107,849,791,0,1,16927,8984,0,140,0,18176,2.72,0.52,0.38,2.78,0,2019-03-28 01:20:32
31 Dec 2011,0092WC,MTOUCHE-WC,43754,7054,506,-4393,473,604,0,0,21103,11671,0,0,436,20360,-9.11,-17.42,-10.04,2.63,0,2019-03-28 01:20:32
31 Dec 2012,0092WC,MTOUCHE-WC,36888,6045,5544,4245,288,579,0,0,21155,11016,0,0,0,22831,16.53,19.66,11.51,2.94,0,2019-03-28 01:20:32
31 Dec 2013,0092WC,MTOUCHE-WC,28338,1120,490,107,849,791,0,1,16927,8984,0,140,0,18176,2.72,0.52,0.38,2.78,0,2019-03-28 01:20:32
31 Dec 2015,0043,MTRONIC,38976,901,4913,3973,0,23878,9058,14829,5220,32337,0,0,0,57247,12.48,7.61,10.19,1.45,0.02,2019-03-28 01:20:32
31 Dec 2016,0043,MTRONIC,50002,-1785,-491,-5005,0,16735,6728,15075,797,30311,0,0,0,62326,-0.71,-8.37,-10.01,1.66,0.06,2019-03-28 01:20:32
30 Jun 2018,0043,MTRONIC,43664,0,0,-4295,0,9084,7534,18485,12235,31817,0,0,0,70972,-5.82,0,-9.84,1.88,0,2019-03-28 01:20:33
31 Dec 2015,3883,MUDA,1124852,115977,62984,26255,9979,999878,32894,170747,93679,531843,80000,41226,0,864989,5.94,3.09,2.33,0.99,0.33,2019-03-28 01:20:33
31 Dec 2016,3883,MUDA,1217754,109459,52728,18807,10065,1021947,32561,200832,76042,582402,63415,45511,0,875751,4.63,2.16,1.54,0.95,0.32,2019-03-28 01:20:33
31 Dec 2017,3883,MUDA,1448451,0,0,58766,9983,1148442,24472,258945,91916,676256,83058,50008,0,988621,6.4,0,4.06,1.01,0,2019-03-28 01:20:33
31 Dec 2015,5085,MUDAJYA,543509,30540,15128,-1428,11773,127418,684816,71312,70176,546197,400926,0,0,1089982,6.28,-0.13,-0.26,2.14,0.27,2019-03-28 01:20:33
31 Dec 2016,5085,MUDAJYA,759132,-112538,-128695,-383748,11153,113172,562626,80953,328120,911459,424173,0,0,709124,-46.33,-42.66,-50.55,1.44,0.4,2019-03-28 01:20:33
31 Dec 2017,5085,MUDAJYA,545380,0,0,-123912,10533,48018,433020,100882,456853,783352,396146,0,0,648920,-14.25,0,-22.72,1.56,0,2019-03-28 01:20:33
30 Jun 2016,9539,MUH,48352,10380,9954,7516,7400,5881,0,36831,15919,6659,0,0,0,74986,22.28,10.83,15.54,8.49,0,2019-03-28 01:20:33
30 Jun 2017,9539,MUH,17370,-3995,-4343,-3792,7400,7469,3,35805,7203,4199,0,0,0,73043,-21.89,-5.12,-21.83,12.17,0,2019-03-28 01:20:33
30 Jun 2018,9539,MUH,7506,0,0,-6002,7400,7283,2,36030,5526,3888,0,0,0,67039,-82.44,0,-79.96,11.91,0,2019-03-28 01:20:33
31 Dec 2015,5703,MUHIBAH,1604836,241654,185785,85601,0,784848,257351,300742,576944,2338047,48914,0,0,1083799,12.96,8.77,5.33,1.05,0.12,2019-03-28 01:20:33
31 Dec 2016,5703,MUHIBAH,1918623,265445,198494,120065,3361,801119,437043,265906,648761,2578797,73101,0,0,1380536,11.27,9.37,6.26,1.09,0.15,2019-03-28 01:20:33
31 Dec 2017,5703,MUHIBAH,1396656,0,0,131608,4795,887746,503867,232185,626511,1788083,91829,0,0,1481434,17.56,0,9.42,1.09,0,2019-03-28 01:20:33
30 Jun 2016,3891,MUIIND,686195,58481,-43286,-136537,102772,635612,446157,148475,311281,368641,715116,6815,0,935337,-5.18,-14.01,-19.9,1.96,0.47,2019-03-28 01:20:33
30 Jun 2017,3891,MUIIND,414062,33028,-64777,-130367,29935,674511,452019,142904,276662,275258,774590,6361,0,846332,-17.32,-14.63,-31.48,2.27,0.5,2019-03-28 01:20:33
30 Jun 2018,3891,MUIIND,405662,0,0,-56077,25179,619908,413992,151353,251233,282468,727961,5864,0,760162,-0.3,0,-13.82,2.09,0,2019-03-28 01:20:33
30 Jun 2016,3913,MUIPROP,79396,18095,17319,10937,0,8740,68325,100809,69842,17726,0,13,0,322205,25.22,3.49,13.78,11.02,0,2019-03-28 01:20:33
30 Jun 2017,3913,MUIPROP,38610,6646,6462,717,0,9054,74485,106283,36679,22583,0,14,0,333675,16.43,0.22,1.86,9.09,0,2019-03-28 01:20:33
30 Jun 2018,3913,MUIPROP,40318,0,0,2712,0,8556,67303,117346,57618,24772,0,60,0,330477,25.6,0,6.73,8.57,0,2019-03-28 01:20:33
31 Dec 2015,3905,MULPHA,888639,264561,208200,165123,2722,1087824,1373381,725387,539900,1615516,923564,2225,0,2568990,30.84,6.64,18.58,0.95,0.44,2019-03-28 01:20:33
31 Dec 2016,3905,MULPHA,1276525,177686,116718,16800,2731,1160661,1617175,723082,365017,497031,1723589,1719,0,2977616,8.69,0.61,1.32,2.71,0.42,2019-03-28 01:20:33
31 Dec 2017,3905,MULPHA,1170015,0,0,369315,2725,955760,1781020,714622,488337,1187421,1304937,3429,0,3314932,47.17,0,31.56,1.25,0,2019-03-28 01:20:33
30 Jun 2016,5087,MYCRON,566809,68105,44097,24178,20000,304739,0,96740,27630,205144,6750,0,0,335439,7.73,7.54,4.27,1.16,0.16,2019-03-28 01:20:34
30 Jun 2017,5087,MYCRON,726196,74532,57328,34743,20000,294514,0,177177,64588,269840,3750,0,0,374154,7.92,9.79,4.78,1.31,0.13,2019-03-28 01:20:34
30 Jun 2018,5087,MYCRON,793374,0,0,16101,20000,288470,0,205190,51022,279559,751,0,0,391572,3.79,0,2.03,1.38,0,2019-03-28 01:20:34
30 Jun 2011,5087WA,MYCRON-WA,414377,15726,4294,512,0,286899,9147,64937,34857,175175,16221,0,0,264679,1.61,0.2,0.12,0.94,0.34,2019-03-28 01:20:34
30 Jun 2012,5087WA,MYCRON-WA,443289,11911,-8123,-12424,0,281414,0,51946,26477,218607,8861,0,0,253959,-1.48,-4.79,-2.8,0.92,0.37,2019-03-28 01:20:34
30 Jun 2013,5087WA,MYCRON-WA,513330,30193,19405,6997,0,280704,0,72341,26523,187623,3069,0,0,264013,3.63,2.7,1.36,0.97,0.32,2019-03-28 01:20:34
30 Jun 2016,0138,MYEG,281728,162105,144622,142872,17800,250801,9593,3025,209715,239586,78155,0,0,400136,52.07,42.39,50.71,1.83,0.15,2019-03-28 01:20:34
30 Jun 2017,0138,MYEG,371215,224003,204359,201511,18549,349451,22707,1810,121810,195570,110973,0,0,551941,55.69,42.33,54.28,2.3,0.16,2019-03-28 01:20:34
30 Sep 2018,0138,MYEG,562270,0,0,128952,21444,283848,30533,3397,110230,223389,92598,0,0,563902,24.26,0,22.93,1.6,0,2019-03-28 01:20:34
30 Jun 2011,013844,MYEG-C44,58833,30681,23442,22130,12016,69769,0,0,5334,14636,5222,0,0,99966,40.04,24,37.61,2.04,0.07,2019-03-28 01:20:34
30 Jun 2012,013844,MYEG-C44,66924,37139,28403,27344,12016,74637,350,0,9822,23029,3385,0,0,118668,42.49,25.01,40.86,2.25,0.06,2019-03-28 01:20:34
30 Jun 2013,013844,MYEG-C44,76484,46357,35135,34849,12016,77531,1734,0,18389,33636,3539,0,0,139642,46.01,26.98,45.56,2.36,0.07,2019-03-28 01:20:34
30 Jun 2011,013846,MYEG-C46,58833,30681,23442,22130,12016,69769,0,0,5334,14636,5222,0,0,99966,40.04,24,37.61,2.04,0.07,2019-03-28 01:20:34
30 Jun 2012,013846,MYEG-C46,66924,37139,28403,27344,12016,74637,350,0,9822,23029,3385,0,0,118668,42.49,25.01,40.86,2.25,0.06,2019-03-28 01:20:34
30 Jun 2013,013846,MYEG-C46,76484,46357,35135,34849,12016,77531,1734,0,18389,33636,3539,0,0,139642,46.01,26.98,45.56,2.36,0.07,2019-03-28 01:20:34
30 Jun 2011,013847,MYEG-C47,58833,30681,23442,22130,12016,69769,0,0,5334,14636,5222,0,0,99966,40.04,24,37.61,2.04,0.07,2019-03-28 01:20:34
30 Jun 2012,013847,MYEG-C47,66924,37139,28403,27344,12016,74637,350,0,9822,23029,3385,0,0,118668,42.49,25.01,40.86,2.25,0.06,2019-03-28 01:20:34
