thedate,thetime,comp_name,comp_code,stock_code,Category,Sub_category,open,low,high,lastDone,chg,chgPercent,vol,buy,buyval,sell,sellval,crawl_Timestamp,v_updownpercent,updownInd
2019-03-06 00:00:00,19:00:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.17,3.17,3.21,3.2,0.04,1.27,47693,3.19,156,3.2,17189,2019-03-30 01:39:14,0.94637224,up
2019-03-06 00:00:00,19:00:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.34,0.34,0.35,0.345,0.01,2.82,4030,0.345,1270,0.35,1200,2019-03-30 01:39:14,1.47058824,up
2019-03-06 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.92,5.84,6.33,6.25,0.33,5.57,14081,6.25,652,6.29,7,2019-03-30 01:39:14,5.57432432,up
2019-03-06 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.06,1.04,1.08,1.06,0.01,0.95,314893,1.06,12344,1.07,9067,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.47,0.47,0.485,0.48,0.01,2.13,82448,0.475,9504,0.48,2616,2019-03-30 01:39:14,2.12765957,up
2019-03-06 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.215,0.21,0.225,0.22,0.01,4.76,179210,0.215,46399,0.22,46039,2019-03-30 01:39:14,2.3255814,up
2019-03-06 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.07,0.07,0.095,0.09,0.02,28.57,147730,0.085,24434,0.09,19210,2019-03-30 01:39:14,28.57142857,up
2019-03-06 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.105,0.1,0.105,0.105,0,0,40925,0.1,133091,0.105,147208,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.015,0.015,0.015,0.015,0,0,590,0.015,6113,0.02,28188,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.76,0.75,0.79,0.79,0.03,3.95,8439,0.785,58,0.79,941,2019-03-30 01:39:14,3.94736842,up
2019-03-06 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,1.09,1.09,1.19,1.16,0.05,4.5,38355,1.15,68,1.16,321,2019-03-30 01:39:14,6.42201835,up
2019-03-06 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.29,0.285,0.3,0.295,0.005,1.72,157905,0.295,582,0.3,34588,2019-03-30 01:39:14,1.72413793,up
2019-03-06 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-03-06 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.65,6.65,6.86,6.8,0.11,1.64,1506,6.8,57,6.84,20,2019-03-30 01:39:14,2.2556391,up
2019-03-06 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.295,0.295,0.305,0.3,0.005,1.69,39924,0.3,409,0.305,6946,2019-03-30 01:39:14,1.69491525,up
2019-03-06 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.06,0.055,0.06,0.06,0.005,7.69,264093,0.06,19962,0.065,69538,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.315,0.315,0.33,0.32,0.005,1.59,2016380,0.32,169863,0.325,145177,2019-03-30 01:39:14,1.58730159,up
2019-03-06 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.385,0.385,0.385,0.385,0,0,5,0.385,51,0.4,16,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.1,0.1,0.11,0.105,0.005,5,713879,0.1,414421,0.105,38440,2019-03-30 01:39:14,5,up
2019-03-06 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.04,0.04,0.045,0.045,0,0,1490,0.04,48946,0.045,40997,2019-03-30 01:39:14,12.5,up
2019-03-06 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.01,0.01,0.01,0.01,0,0,187,0.01,16813,0.015,28709,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.05,0.05,0.055,0.055,0,0,28282,0.05,7200,0.055,41571,2019-03-30 01:39:14,10,up
2019-03-06 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.9,3.87,3.95,3.89,0.01,0.26,3596,3.89,2391,3.9,9324,2019-03-30 01:39:14,-0.25641026,down
2019-03-06 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.01,0.005,0.01,0.01,0.005,100,14523,0.005,2923101,0.01,732660,2019-03-30 01:39:14,0,unchange
2019-03-06 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0,0,0,0.005,0,0,0,0.005,600,0.01,14920,2019-03-30 01:39:14,,
2019-03-06 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.555,0.53,0.555,0.55,0.01,1.85,99300,0.545,1069,0.55,32,2019-03-30 01:39:14,-0.9009009,down
2019-03-06 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.05,0.05,0.06,0.06,0.01,20,98140,0.055,56444,0.06,43428,2019-03-30 01:39:14,20,up
2019-03-06 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.015,0,0,0,0.035,2000,0.065,264,2019-03-30 01:39:14,,
2019-03-06 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,1,0.995,1.07,1.02,0.02,2,40388,1.02,1734,1.03,139,2019-03-30 01:39:14,2,up
2019-03-06 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.255,0.25,0.28,0.27,0.01,3.85,801802,0.27,28956,0.275,21776,2019-03-30 01:39:14,5.88235294,up
2019-03-06 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.09,0.09,0.1,0.1,0.005,5.26,130495,0.095,25120,0.1,6458,2019-03-30 01:39:14,11.11111111,up
2019-03-06 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.81,0.805,0.825,0.815,0.005,0.62,9934,0.81,418,0.815,200,2019-03-30 01:39:14,0.61728395,up
2019-03-06 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.45,4.45,4.51,4.46,0.04,0.89,8022,4.46,261,4.49,635,2019-03-30 01:39:14,0.2247191,up
2019-03-07 00:00:00,19:00:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.11,0.105,0.115,0.105,0.005,4.55,21406,0.105,34630,0.11,13730,2019-03-30 01:39:14,-4.54545455,down
2019-03-07 00:00:00,19:00:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.165,0.165,0.175,0.175,0.01,6.06,445945,0.17,108156,0.175,66997,2019-03-30 01:39:14,6.06060606,up
2019-03-07 00:00:00,19:00:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.115,0.105,0.12,0.11,0,0,264986,0.105,33605,0.11,7413,2019-03-30 01:39:14,-4.34782609,down
2019-03-07 00:00:00,19:00:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.82,0.815,0.84,0.82,0.01,1.2,75511,0.82,658,0.825,1054,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.28,1.28,1.29,1.28,0.02,1.54,1598,1.27,100,1.28,30,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.005,0.005,0.01,0.005,0,0,9486,0.005,558883,0.01,1234042,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.39,1.36,1.41,1.4,0.02,1.45,247450,1.4,12198,1.41,11699,2019-03-30 01:39:14,0.71942446,up
2019-03-07 00:00:00,19:00:00,DELEUM BHD,DELEUM,5132,main,energy,1.14,1.11,1.15,1.13,0.01,0.88,4479,1.13,28,1.14,277,2019-03-30 01:39:14,-0.87719298,down
2019-03-07 00:00:00,19:00:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.21,3.18,3.22,3.2,0,0,28421,3.19,2865,3.2,20078,2019-03-30 01:39:14,-0.31152648,down
2019-03-07 00:00:00,19:00:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.345,0.34,0.345,0.345,0,0,1500,0.34,890,0.345,4900,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,6.25,6.21,6.48,6.25,0,0,14115,6.23,9,6.25,4,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.06,1.04,1.07,1.04,0.02,1.89,231741,1.04,54855,1.05,34576,2019-03-30 01:39:14,-1.88679245,down
2019-03-07 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.48,0.465,0.48,0.475,0.005,1.04,43785,0.47,3350,0.475,4839,2019-03-30 01:39:14,-1.04166667,down
2019-03-07 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.215,0.215,0.23,0.225,0.005,2.27,748213,0.225,47326,0.23,13894,2019-03-30 01:39:14,4.65116279,up
2019-03-07 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.095,0.08,0.1,0.085,0.005,5.56,143215,0.08,34412,0.085,5131,2019-03-30 01:39:14,-10.52631579,down
2019-03-07 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.105,0.095,0.105,0.1,0.005,4.76,77777,0.095,245952,0.1,22252,2019-03-30 01:39:14,-4.76190476,down
2019-03-07 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.015,0.015,0.015,0.015,0,0,6203,0.01,25259,0.015,964,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.795,0.78,0.795,0.785,0.005,0.63,5592,0.785,2303,0.79,165,2019-03-30 01:39:14,-1.25786164,down
2019-03-07 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,1.16,1.12,1.16,1.14,0.02,1.72,15413,1.13,263,1.14,18,2019-03-30 01:39:14,-1.72413793,down
2019-03-07 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.295,0.285,0.3,0.29,0.005,1.69,162258,0.285,13226,0.29,13429,2019-03-30 01:39:14,-1.69491525,down
2019-03-07 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-03-07 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.75,6.74,6.92,6.74,0.06,0.88,1885,6.74,12,6.77,12,2019-03-30 01:39:14,-0.14814815,down
2019-03-07 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.305,0.295,0.305,0.3,0,0,21015,0.295,5612,0.3,4275,2019-03-30 01:39:14,-1.63934426,down
2019-03-07 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.065,0.055,0.065,0.055,0.005,8.33,224369,0.055,22991,0.06,51958,2019-03-30 01:39:14,-15.38461538,down
2019-03-07 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.32,0.315,0.325,0.315,0.005,1.56,648621,0.315,357551,0.32,258261,2019-03-30 01:39:14,-1.5625,down
2019-03-07 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.385,0.385,0.385,0.385,0,0,351,0.38,190,0.39,50,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.105,0.1,0.105,0.105,0,0,162751,0.1,417162,0.105,259106,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.045,0.045,0.055,0.05,0.005,11.11,243170,0.045,77452,0.05,2206,2019-03-30 01:39:14,11.11111111,up
2019-03-07 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.01,0.01,0.015,0.015,0.005,50,2100,0.01,27901,0.015,27212,2019-03-30 01:39:14,50,up
2019-03-07 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.055,0.05,0.06,0.06,0.005,9.09,95342,0.055,14882,0.06,30549,2019-03-30 01:39:14,9.09090909,up
2019-03-07 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.9,3.88,3.94,3.9,0.01,0.26,11922,3.88,361,3.9,4577,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.005,0.005,0.01,0.01,0,0,41649,0.005,3069022,0.01,728024,2019-03-30 01:39:14,100,up
2019-03-07 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0,0,0,0.005,0,0,0,0,0,0.01,14920,2019-03-30 01:39:14,,
2019-03-07 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.55,0.535,0.555,0.535,0.015,2.73,29238,0.535,3081,0.54,226,2019-03-30 01:39:14,-2.72727273,down
2019-03-07 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.06,0.05,0.06,0.055,0.005,8.33,90731,0.055,1458,0.06,29214,2019-03-30 01:39:14,-8.33333333,down
2019-03-07 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.015,0,0,0,0.025,500,0.065,264,2019-03-30 01:39:14,,
2019-03-07 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,1.02,1,1.03,1.02,0,0,16219,1.02,51,1.03,907,2019-03-30 01:39:14,0,unchange
2019-03-07 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.275,0.265,0.275,0.27,0,0,260981,0.27,44944,0.275,36353,2019-03-30 01:39:14,-1.81818182,down
2019-03-07 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.1,0.095,0.1,0.095,0.005,5,25611,0.09,20887,0.095,4077,2019-03-30 01:39:14,-5,down
2019-03-07 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.81,0.805,0.815,0.805,0.01,1.23,3124,0.8,500,0.81,109,2019-03-30 01:39:14,-0.61728395,down
2019-03-07 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.46,4.46,4.51,4.5,0.04,0.9,17040,4.49,25,4.5,1287,2019-03-30 01:39:14,0.89686099,up
2019-03-08 00:00:00,19:00:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.105,0.105,0.115,0.115,0.01,9.52,79515,0.11,55632,0.115,38853,2019-03-30 01:39:14,9.52380952,up
2019-03-08 00:00:00,19:00:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.175,0.165,0.175,0.165,0.01,5.71,310802,0.165,145418,0.17,43173,2019-03-30 01:39:14,-5.71428571,down
2019-03-08 00:00:00,19:00:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.11,0.105,0.11,0.11,0,0,70971,0.105,63222,0.11,11367,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.815,0.81,0.86,0.82,0,0,265968,0.815,2365,0.82,404,2019-03-30 01:39:14,0.61349693,up
2019-03-08 00:00:00,19:00:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.27,1.27,1.37,1.33,0.05,3.91,14646,1.33,53,1.34,210,2019-03-30 01:39:14,4.72440945,up
2019-03-08 00:00:00,19:00:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.005,0.005,0.01,0.005,0,0,29249,0.005,384712,0.01,1116217,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.41,1.41,1.63,1.58,0.18,12.86,929577,1.58,952,1.59,626,2019-03-30 01:39:14,12.05673759,up
2019-03-08 00:00:00,19:00:00,DELEUM BHD,DELEUM,5132,main,energy,1.13,1.11,1.13,1.12,0.01,0.88,6644,1.12,183,1.13,1275,2019-03-30 01:39:14,-0.88495575,down
2019-03-08 00:00:00,19:00:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.18,3.13,3.2,3.18,0.02,0.62,27324,3.18,13313,3.19,75,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.34,0.335,0.34,0.335,0.01,2.9,1235,0.33,1100,0.335,495,2019-03-30 01:39:14,-1.47058824,down
2019-03-08 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,6.25,6.14,6.33,6.16,0.09,1.44,3863,6.16,12,6.18,10,2019-03-30 01:39:14,-1.44,down
2019-03-08 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.04,1.03,1.05,1.03,0.01,0.96,127592,1.03,27356,1.04,20711,2019-03-30 01:39:14,-0.96153846,down
2019-03-08 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.47,0.46,0.47,0.465,0.01,2.11,64659,0.465,150,0.47,3700,2019-03-30 01:39:14,-1.06382979,down
2019-03-08 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.23,0.22,0.235,0.22,0.005,2.22,329272,0.22,48704,0.225,23754,2019-03-30 01:39:14,-4.34782609,down
2019-03-08 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.085,0.08,0.09,0.085,0,0,60172,0.085,4171,0.09,16368,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.1,0.1,0.11,0.105,0.005,5,511858,0.105,1370,0.11,275881,2019-03-30 01:39:14,5,up
2019-03-08 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.015,0.015,0.02,0.015,0,0,7826,0.015,1655,0.02,38085,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.79,0.75,0.79,0.765,0.02,2.55,2727,0.765,34,0.77,2,2019-03-30 01:39:14,-3.16455696,down
2019-03-08 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,1.15,1.15,1.22,1.18,0.04,3.51,41429,1.17,2,1.18,215,2019-03-30 01:39:14,2.60869565,up
2019-03-08 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.285,0.28,0.305,0.29,0,0,585597,0.29,24545,0.295,4341,2019-03-30 01:39:14,1.75438596,up
2019-03-08 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-03-08 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.71,6.67,6.89,6.69,0.05,0.74,489,6.69,9,6.74,7,2019-03-30 01:39:14,-0.29806259,down
2019-03-08 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.295,0.29,0.3,0.3,0,0,24244,0.295,1885,0.3,5293,2019-03-30 01:39:14,1.69491525,up
2019-03-08 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.055,0.05,0.06,0.055,0,0,149326,0.05,167449,0.055,37533,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.315,0.31,0.32,0.31,0.005,1.59,894029,0.31,338815,0.315,24916,2019-03-30 01:39:14,-1.58730159,down
2019-03-08 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.38,0.38,0.38,0.38,0.005,1.3,236,0.37,250,0.385,25,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.1,0.095,0.105,0.1,0.005,4.76,619715,0.095,351757,0.1,205334,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.05,0.045,0.05,0.045,0.005,10,26177,0.045,36258,0.05,49114,2019-03-30 01:39:14,-10,down
2019-03-08 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.015,0.01,0.015,0.01,0.005,33.33,1500,0.01,20001,0.015,26823,2019-03-30 01:39:14,-33.33333333,down
2019-03-08 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.055,0.05,0.06,0.05,0.01,16.67,14964,0.05,81155,0.055,5749,2019-03-30 01:39:14,-9.09090909,down
2019-03-08 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.92,3.86,3.92,3.88,0.02,0.51,8520,3.87,4592,3.88,7691,2019-03-30 01:39:14,-1.02040816,down
2019-03-08 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.01,0.005,0.01,0.01,0,0,67012,0.005,3106459,0.01,659681,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0,0,0,0.005,0,0,0,0,0,0.01,14920,2019-03-30 01:39:14,,
2019-03-08 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.545,0.535,0.565,0.54,0.005,0.93,133951,0.535,7795,0.54,523,2019-03-30 01:39:14,-0.91743119,down
2019-03-08 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.055,0.055,0.055,0.055,0,0,24221,0.05,82463,0.055,2652,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.015,0,0,0,0.035,500,0.065,264,2019-03-30 01:39:14,,
2019-03-08 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,1.02,1.02,1.05,1.02,0,0,13049,1.02,547,1.03,259,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.27,0.265,0.27,0.265,0.005,1.85,70932,0.265,64027,0.27,13566,2019-03-30 01:39:14,-1.85185185,down
2019-03-08 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.095,0.09,0.095,0.095,0,0,26517,0.09,8268,0.095,16415,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.8,0.78,0.805,0.79,0.015,1.86,3248,0.79,236,0.795,167,2019-03-30 01:39:14,-1.25,down
2019-03-08 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.47,4.44,4.49,4.45,0.05,1.11,17120,4.43,10,4.45,9319,2019-03-30 01:39:14,-0.44742729,down
2019-03-08 00:00:00,19:00:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.105,0.105,0.115,0.115,0.01,9.52,79515,0.11,55632,0.115,38853,2019-03-30 01:39:14,9.52380952,up
2019-03-08 00:00:00,19:00:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.175,0.165,0.175,0.165,0.01,5.71,310802,0.165,145418,0.17,43173,2019-03-30 01:39:14,-5.71428571,down
2019-03-08 00:00:00,19:00:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.11,0.105,0.11,0.11,0,0,70971,0.105,63222,0.11,11367,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.815,0.81,0.86,0.82,0,0,265968,0.815,2365,0.82,404,2019-03-30 01:39:14,0.61349693,up
2019-03-08 00:00:00,19:00:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.27,1.27,1.37,1.33,0.05,3.91,14646,1.33,53,1.34,210,2019-03-30 01:39:14,4.72440945,up
2019-03-08 00:00:00,19:00:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.005,0.005,0.01,0.005,0,0,29249,0.005,384712,0.01,1116217,2019-03-30 01:39:14,0,unchange
2019-03-08 00:00:00,19:00:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.41,1.41,1.63,1.58,0.18,12.86,929577,1.58,952,1.59,626,2019-03-30 01:39:14,12.05673759,up
2019-03-08 00:00:00,19:00:00,DELEUM BHD,DELEUM,5132,main,energy,1.13,1.11,1.13,1.12,0.01,0.88,6644,1.12,183,1.13,1275,2019-03-30 01:39:14,-0.88495575,down
